customerId,currentBalance,averageBalance,minimumBalance,maximumBalance,balanceVolatility,averageTransactionValue,monthlyTransactionValue,transactionsPerMonth,daysSinceLastTransaction,monthlyActiveDays,transactionGrowthRate,engagementScore,engagementCategory,scoreBreakdown,numberOfProducts,hasCreditCard,hasLoan,hasInvestment,hasInsurance,complaintCount,complaintsLast90Days,unresolvedComplaints,averageResolutionTime,digitalUsagePercentage,mobileLoginFrequency,webLoginFrequency,digitalSessionDuration,age,income,creditScore,tenureMonths,churn
CUST-1605,4880.51,57537.55,200.0,133431.06,0.792,2567.17,54338.39,21.17,4,17,-0.045,75.2,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 19.5, 'productUsage': 12.0, 'recency': 18.7, 'servicePenalty': 0.0}",3,False,True,False,True,0,0,0,0.0,78.0,5.5,3.7,435.4,42,704666,850,23,0
CUST-1606,125155.72,212288.86,125155.72,273792.63,0.197,2308.36,34625.35,15.0,1,12,0.421,65.9,Engaged,"{'transactionFrequency': 18.8, 'digitalUsage': 19.4, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,False,True,False,0,0,0,0.0,77.8,3.2,0.8,638.9,45,1219333,692,35,0
CUST-1607,200.0,23323.64,200.0,75826.71,1.147,2352.67,34113.67,14.5,22,2,-0.321,54.9,At Risk,"{'transactionFrequency': 18.1, 'digitalUsage': 18.1, 'productUsage': 8.0, 'recency': 12.7, 'servicePenalty': 2.0}",2,False,True,False,False,1,1,0,65.0,72.4,3.3,1.7,491.7,29,250000,614,14,1
CUST-1608,231491.85,260242.63,230861.96,298188.66,0.095,2386.01,17497.43,7.33,5,4,-0.231,54.3,At Risk,"{'transactionFrequency': 9.2, 'digitalUsage': 14.8, 'productUsage': 12.0, 'recency': 18.3, 'servicePenalty': 0.0}",3,True,False,True,False,0,0,0,0.0,59.1,2.5,1.3,336.9,53,324746,695,13,0
CUST-1609,4903.52,14470.43,200.0,75834.52,1.405,2650.27,65373.21,24.67,2,16,0.174,74.9,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 18.6, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 0.0}",3,False,True,False,True,0,0,0,0.0,74.3,6.0,2.2,537.4,28,356423,655,36,0
CUST-1610,9192.44,50873.22,200.0,112886.28,0.685,2617.68,51481.09,19.67,1,14,-0.095,74.1,Engaged,"{'transactionFrequency': 24.6, 'digitalUsage': 21.8, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,87.3,5.3,3.3,496.0,22,250000,790,3,0
CUST-1611,739026.33,823096.75,738466.34,926138.78,0.064,2440.58,78505.29,32.17,1,21,0.01,84.2,Highly Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 23.6, 'productUsage': 16.0, 'recency': 19.7, 'servicePenalty': 0.0}",4,True,True,True,False,0,0,0,0.0,94.3,9.5,3.7,396.3,36,826881,778,140,0
CUST-1612,200.0,2204.27,200.0,29203.57,1.842,2502.06,53377.29,21.33,7,11,-0.267,79.6,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 20.9, 'productUsage': 16.0, 'recency': 17.7, 'servicePenalty': 0.0}",4,True,True,False,True,0,0,0,0.0,83.6,5.0,0.5,567.9,21,3175627,717,28,0
CUST-1613,200.0,1646.12,200.0,10421.25,1.793,2425.23,40420.48,16.67,50,0,-0.692,56.2,At Risk,"{'transactionFrequency': 20.8, 'digitalUsage': 21.0, 'productUsage': 16.0, 'recency': 3.3, 'servicePenalty': 5.0}",4,False,True,True,True,1,0,1,0.0,84.0,6.3,2.8,616.0,28,449959,790,10,1
CUST-1614,200.0,22650.27,200.0,69227.2,0.964,1949.07,26312.42,13.5,1,9,-0.07,69.7,Engaged,"{'transactionFrequency': 16.9, 'digitalUsage': 19.1, 'productUsage': 16.0, 'recency': 19.7, 'servicePenalty': 2.0}",4,True,True,True,False,1,1,0,39.0,76.5,5.0,2.7,571.7,21,504863,736,77,0
CUST-1615,603924.02,647068.74,603015.29,683290.21,0.038,2125.64,28341.85,13.33,7,10,-0.093,55.8,At Risk,"{'transactionFrequency': 16.7, 'digitalUsage': 17.5, 'productUsage': 8.0, 'recency': 17.7, 'servicePenalty': 4.0}",2,True,False,False,False,2,2,0,16.5,70.0,8.8,5.0,489.8,43,250000,667,93,0
CUST-1616,20252.99,102223.01,20252.99,184728.59,0.514,2247.23,55431.72,24.67,2,21,0.239,75.5,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 21.1, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 2.0}",3,False,True,True,False,2,1,0,78.5,84.5,4.8,3.5,657.4,37,250000,729,12,0
CUST-1617,5725.22,35654.33,200.0,96137.02,0.815,2166.47,40801.88,18.83,7,13,0.3,72.2,Engaged,"{'transactionFrequency': 23.5, 'digitalUsage': 23.0, 'productUsage': 8.0, 'recency': 17.7, 'servicePenalty': 0.0}",2,False,False,False,True,0,0,0,0.0,92.0,7.3,6.5,487.3,32,1713829,753,46,0
CUST-1618,70064.05,189555.81,70064.05,290613.32,0.307,2449.93,56348.48,23.0,2,20,0.188,74.6,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 18.3, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 0.0}",3,True,False,False,True,0,0,0,0.0,73.2,5.5,0.5,535.3,52,619546,722,113,0
CUST-1619,207949.32,287242.95,207949.32,373318.0,0.158,2446.67,52195.71,21.33,6,16,0.031,70.3,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 19.3, 'productUsage': 8.0, 'recency': 18.0, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,77.3,5.3,2.5,561.8,43,660016,696,140,0
CUST-1620,40644.5,91740.26,36071.42,124414.74,0.287,2169.59,45923.09,21.17,3,15,-0.103,76.1,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 20.1, 'productUsage': 12.0, 'recency': 19.0, 'servicePenalty': 0.0}",3,True,True,False,False,1,0,0,42.0,80.3,5.3,3.3,462.2,29,428076,774,13,0
CUST-1621,1779.67,1745.08,200.0,6826.59,0.999,1728.35,10946.2,6.33,61,0,-0.462,25.6,Dormant,"{'transactionFrequency': 7.9, 'digitalUsage': 19.7, 'productUsage': 8.0, 'recency': 0.0, 'servicePenalty': 10.0}",2,False,True,False,False,3,1,2,101.0,78.9,5.5,2.3,534.8,28,301524,524,7,1
CUST-1622,200.0,12955.18,200.0,43428.88,1.243,2253.09,17649.22,7.83,50,0,-0.744,32.5,Dormant,"{'transactionFrequency': 9.8, 'digitalUsage': 15.4, 'productUsage': 4.0, 'recency': 3.3, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,61.7,4.5,1.3,498.6,45,1004602,740,3,1
CUST-1623,200.0,27759.5,200.0,86682.6,1.103,2166.74,62474.31,28.83,2,22,-0.317,67.9,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 15.6, 'productUsage': 8.0, 'recency': 19.3, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,62.4,4.2,2.8,528.1,45,3064327,646,67,0
CUST-1624,8974.55,16345.49,200.0,66944.41,1.191,2633.25,39498.82,15.0,1,12,-0.043,65.2,Engaged,"{'transactionFrequency': 18.8, 'digitalUsage': 20.8, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 2.0}",2,False,True,False,False,4,1,0,70.0,83.3,6.7,4.0,540.6,42,583145,725,139,0
CUST-1625,75807.49,158476.4,75807.49,210732.79,0.246,2223.57,31500.53,14.17,1,15,0.719,69.8,Engaged,"{'transactionFrequency': 17.7, 'digitalUsage': 24.4, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,97.6,10.2,5.2,449.1,35,414905,713,124,0
CUST-1626,200.0,1771.06,200.0,19720.48,1.898,2347.41,29733.9,12.67,16,3,-0.607,59.2,At Risk,"{'transactionFrequency': 15.8, 'digitalUsage': 20.7, 'productUsage': 8.0, 'recency': 14.7, 'servicePenalty': 0.0}",2,False,False,True,False,0,0,0,0.0,82.9,4.8,1.2,483.2,55,609631,561,13,1
CUST-1627,2035.35,4003.43,200.0,17157.06,1.079,2405.9,32479.63,13.5,21,3,-0.639,46.9,At Risk,"{'transactionFrequency': 16.9, 'digitalUsage': 13.0, 'productUsage': 4.0, 'recency': 13.0, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,51.9,0.2,0.7,616.5,72,522999,758,24,1
CUST-1628,2422.36,2793.27,200.0,26511.91,1.692,1960.32,24830.73,12.67,5,2,-0.528,53.2,At Risk,"{'transactionFrequency': 15.8, 'digitalUsage': 21.1, 'productUsage': 8.0, 'recency': 18.3, 'servicePenalty': 10.0}",2,False,False,True,False,2,2,2,0.0,84.2,8.2,2.3,500.4,34,370874,625,33,1
CUST-1629,72107.8,117439.82,72107.8,155879.41,0.177,2089.62,21244.47,10.17,1,13,-0.2,59.6,At Risk,"{'transactionFrequency': 12.7, 'digitalUsage': 17.2, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 2.0}",3,True,True,False,False,3,1,0,77.7,68.9,8.2,2.5,470.1,31,1133112,717,140,0
CUST-1630,6926.63,1703.48,200.0,12583.68,1.865,3013.15,39170.97,13.0,11,3,-0.596,58.5,At Risk,"{'transactionFrequency': 16.2, 'digitalUsage': 17.9, 'productUsage': 8.0, 'recency': 16.3, 'servicePenalty': 0.0}",2,False,False,False,True,0,0,0,0.0,71.8,4.0,1.3,439.8,57,296480,677,3,1
CUST-1631,55355.42,128917.57,52579.74,199234.25,0.305,2502.17,44622.04,17.83,1,14,0.096,63.3,Engaged,"{'transactionFrequency': 22.3, 'digitalUsage': 17.3, 'productUsage': 4.0, 'recency': 19.7, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,69.2,2.2,0.7,589.0,62,696487,642,14,0
CUST-1632,234495.1,315991.91,227555.44,408369.91,0.163,2223.14,60395.2,27.17,2,13,0.062,77.2,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 20.9, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 0.0}",3,True,True,False,False,0,0,0,0.0,83.4,4.7,4.7,386.2,33,746485,653,64,0
CUST-1633,200.0,31776.49,200.0,104191.33,1.058,2653.98,56175.86,21.17,5,13,-0.157,74.2,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 18.9, 'productUsage': 12.0, 'recency': 18.3, 'servicePenalty': 0.0}",3,True,False,True,False,2,0,0,66.0,75.6,5.2,0.5,423.5,48,943305,752,23,0
CUST-1634,200.0,2894.94,200.0,15125.15,1.186,2463.11,18883.84,7.67,39,0,-0.5,35.8,Dormant,"{'transactionFrequency': 9.6, 'digitalUsage': 15.2, 'productUsage': 4.0, 'recency': 7.0, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,60.9,3.3,1.7,568.3,56,1563440,701,19,1
CUST-1635,233301.21,296933.26,233301.21,359165.75,0.122,2169.87,39419.28,18.17,2,13,0.094,80.1,Highly Engaged,"{'transactionFrequency': 22.7, 'digitalUsage': 22.0, 'productUsage': 16.0, 'recency': 19.3, 'servicePenalty': 0.0}",4,True,False,True,True,0,0,0,0.0,88.1,11.3,5.3,418.0,40,2246147,697,20,0
CUST-1636,700.23,3484.91,200.0,12222.51,1.073,2433.88,28800.9,11.83,2,6,-0.22,60.1,Engaged,"{'transactionFrequency': 14.8, 'digitalUsage': 17.9, 'productUsage': 8.0, 'recency': 19.3, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,71.8,3.8,1.0,486.3,46,393486,695,10,0
CUST-1637,1595801.37,1660889.94,1595707.45,1732749.43,0.026,2251.76,44660.0,19.83,5,13,0.051,81.2,Highly Engaged,"{'transactionFrequency': 24.8, 'digitalUsage': 22.1, 'productUsage': 16.0, 'recency': 18.3, 'servicePenalty': 0.0}",4,True,True,False,True,0,0,0,0.0,88.2,10.5,2.5,500.6,34,338140,714,36,0
CUST-1638,6860.85,5396.68,200.0,35521.65,1.344,2358.95,54649.0,23.17,2,18,0.169,66.9,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 16.6, 'productUsage': 8.0, 'recency': 19.3, 'servicePenalty': 2.0}",2,True,False,False,False,1,1,0,106.0,66.2,3.2,1.0,346.5,46,1441095,711,69,0
CUST-1639,54533.0,116411.38,49072.7,190045.54,0.359,2311.55,57018.28,24.67,2,18,-0.148,77.1,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 20.8, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 0.0}",3,False,True,True,False,0,0,0,0.0,83.1,12.2,3.3,471.8,31,647270,618,3,0
CUST-1640,12764.95,59045.33,200.0,158040.17,0.857,2209.03,61852.96,28.0,2,18,0.0,68.0,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 17.7, 'productUsage': 8.0, 'recency': 19.3, 'servicePenalty': 2.0}",2,False,False,True,False,2,1,0,47.5,70.8,3.8,1.5,433.9,40,1044961,620,71,0
CUST-1641,200.0,6342.28,200.0,34873.09,1.75,2259.19,27110.26,12.0,5,6,-0.103,65.8,Engaged,"{'transactionFrequency': 15.0, 'digitalUsage': 20.5, 'productUsage': 12.0, 'recency': 18.3, 'servicePenalty': 0.0}",3,False,True,True,False,1,0,0,107.0,81.9,6.8,1.5,466.2,24,687808,585,7,0
CUST-1642,4866.46,75392.08,3855.51,168107.34,0.734,2802.8,60260.3,21.5,1,13,-0.015,73.0,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 20.4, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,False,True,False,4,0,0,77.2,81.4,6.2,3.8,552.8,49,931149,807,13,0
CUST-1643,77768.27,149815.96,77768.27,224768.51,0.254,2630.28,51728.77,19.67,1,13,-0.033,75.1,Engaged,"{'transactionFrequency': 24.6, 'digitalUsage': 22.9, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,False,True,False,2,0,0,90.0,91.5,9.8,3.3,402.9,33,1872617,763,73,0
CUST-1644,100286.85,116669.71,97887.66,143322.4,0.134,2442.74,17099.21,7.0,39,0,-0.37,35.8,Dormant,"{'transactionFrequency': 8.8, 'digitalUsage': 16.1, 'productUsage': 4.0, 'recency': 7.0, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,64.3,0.7,0.5,685.0,46,1660372,643,11,1
CUST-1645,299.7,12536.64,200.0,53087.43,1.306,2287.41,50322.95,22.0,7,16,0.03,68.5,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 17.8, 'productUsage': 8.0, 'recency': 17.7, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,71.2,5.3,2.0,443.3,35,625693,751,10,0
CUST-1646,114470.29,147311.12,109765.25,197465.09,0.204,2275.21,40195.36,17.67,2,17,0.25,75.1,Engaged,"{'transactionFrequency': 22.1, 'digitalUsage': 21.7, 'productUsage': 12.0, 'recency': 19.3, 'servicePenalty': 0.0}",3,True,False,True,False,0,0,0,0.0,86.8,10.0,1.7,546.5,25,910740,643,140,0
CUST-1647,200.0,16655.89,200.0,63213.67,1.216,2409.81,32532.43,13.5,1,9,0.024,59.5,At Risk,"{'transactionFrequency': 16.9, 'digitalUsage': 17.0, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 2.0}",2,False,False,False,True,1,1,0,18.0,67.9,4.2,0.7,514.9,51,1305083,699,21,0
CUST-1648,24569.8,39911.72,24569.8,58116.58,0.283,2291.71,9930.76,4.33,16,2,0.545,48.3,At Risk,"{'transactionFrequency': 5.4, 'digitalUsage': 20.2, 'productUsage': 8.0, 'recency': 14.7, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,80.8,6.7,3.2,470.4,31,491166,600,5,0
CUST-1649,1375.22,73335.99,200.0,147731.54,0.538,2587.22,52606.76,20.33,1,11,-0.176,70.9,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 18.2, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,True,False,False,False,1,0,0,89.0,73.0,4.3,3.0,416.7,39,675278,735,15,0
CUST-1650,52692.02,108571.2,52692.02,153149.91,0.234,2287.52,36600.36,16.0,1,14,0.085,69.3,Engaged,"{'transactionFrequency': 20.0, 'digitalUsage': 21.6, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,86.5,7.5,4.0,485.2,41,1538515,727,5,0
CUST-1651,119363.46,185214.4,118609.71,247380.44,0.197,2763.96,44683.94,16.17,4,13,0.475,83.1,Highly Engaged,"{'transactionFrequency': 20.2, 'digitalUsage': 24.2, 'productUsage': 20.0, 'recency': 18.7, 'servicePenalty': 0.0}",5,True,True,True,True,0,0,0,0.0,96.9,8.8,5.5,551.9,30,405695,758,3,0
CUST-1652,62163.38,127427.66,62163.38,187939.86,0.236,2380.7,38487.92,16.17,8,9,-0.059,66.5,Engaged,"{'transactionFrequency': 20.2, 'digitalUsage': 17.0, 'productUsage': 12.0, 'recency': 17.3, 'servicePenalty': 0.0}",3,True,False,True,False,1,0,0,61.0,68.0,6.5,1.8,493.4,47,519318,757,57,0
CUST-1653,200.0,63759.8,200.0,136679.13,0.595,2322.21,59216.37,25.5,1,15,-0.062,74.7,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 22.1, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,False,True,False,0,0,0,0.0,88.2,7.2,5.5,441.3,38,441740,720,49,0
CUST-1654,365785.16,375106.47,354077.77,405682.91,0.03,2599.33,18195.28,7.0,3,5,0.444,54.4,At Risk,"{'transactionFrequency': 8.8, 'digitalUsage': 22.6, 'productUsage': 4.0, 'recency': 19.0, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,90.5,4.0,2.3,619.9,24,917990,670,41,0
CUST-1655,2045.66,24284.37,200.0,80229.31,0.985,2089.33,31339.97,15.0,16,1,-0.492,61.1,Engaged,"{'transactionFrequency': 18.8, 'digitalUsage': 19.7, 'productUsage': 8.0, 'recency': 14.7, 'servicePenalty': 0.0}",2,False,True,False,False,0,0,0,0.0,78.9,3.5,1.5,388.3,62,250000,698,3,1
CUST-1656,200.0,36572.3,200.0,88082.8,0.796,2328.63,61320.55,26.33,1,21,0.162,79.5,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 18.8, 'productUsage': 16.0, 'recency': 19.7, 'servicePenalty': 0.0}",4,True,False,True,True,2,0,0,78.0,75.3,3.0,3.7,447.1,21,722903,742,62,0
CUST-1657,461662.96,537877.38,460151.82,605188.46,0.071,2226.81,53072.36,23.83,1,17,-0.274,76.1,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 19.4, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,True,False,True,False,0,0,0,0.0,77.6,5.3,0.3,466.7,58,881711,687,58,0
CUST-1658,200.0,1084.17,200.0,10587.12,1.546,2120.76,16259.18,7.67,34,0,-0.545,38.9,Dormant,"{'transactionFrequency': 9.6, 'digitalUsage': 14.7, 'productUsage': 8.0, 'recency': 8.7, 'servicePenalty': 2.0}",2,False,False,True,False,1,1,0,105.0,58.7,2.2,0.2,362.0,33,250000,676,104,1
CUST-1659,5144.34,4213.36,200.0,32787.62,1.821,2374.33,76374.25,32.17,1,26,0.12,78.7,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 22.0, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,False,True,False,True,0,0,0,0.0,88.1,7.5,3.2,418.9,30,709162,614,9,0
CUST-1660,169765.68,172009.74,161221.45,183908.08,0.032,2160.42,20884.03,9.67,3,10,-0.182,61.6,Engaged,"{'transactionFrequency': 12.1, 'digitalUsage': 18.5, 'productUsage': 12.0, 'recency': 19.0, 'servicePenalty': 0.0}",3,False,True,True,False,0,0,0,0.0,74.1,9.5,3.2,463.9,24,538680,729,12,0
CUST-1661,675.73,6491.17,200.0,43014.56,1.504,2572.4,52305.39,20.33,3,11,0.138,78.8,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 22.8, 'productUsage': 12.0, 'recency': 19.0, 'servicePenalty': 0.0}",3,True,True,False,False,1,0,0,94.0,91.0,5.8,2.0,498.6,27,1333694,767,4,0
CUST-1662,29259.35,46480.48,29259.35,59741.38,0.146,2214.56,18085.55,8.17,6,1,-0.725,56.1,At Risk,"{'transactionFrequency': 10.2, 'digitalUsage': 19.9, 'productUsage': 8.0, 'recency': 18.0, 'servicePenalty': 0.0}",2,False,False,False,True,0,0,0,0.0,79.6,7.2,1.7,500.2,34,383430,680,11,1
CUST-1663,9194.1,39043.9,200.0,149424.06,1.297,2350.05,78334.97,33.33,1,24,-0.039,76.4,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 19.8, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,True,False,True,False,1,0,0,93.0,79.0,5.8,2.7,371.2,58,636599,762,19,0
CUST-1664,91994.04,123001.28,91994.04,156702.09,0.188,2193.36,19740.2,9.0,23,1,-0.486,42.0,At Risk,"{'transactionFrequency': 11.2, 'digitalUsage': 20.4, 'productUsage': 8.0, 'recency': 12.3, 'servicePenalty': 10.0}",2,True,False,False,False,2,1,2,0.0,81.5,6.0,2.7,521.0,56,358927,705,12,1
CUST-1665,200.0,3911.51,200.0,21662.35,1.539,2196.49,38804.58,17.67,6,3,-0.521,66.0,Engaged,"{'transactionFrequency': 22.1, 'digitalUsage': 21.9, 'productUsage': 4.0, 'recency': 18.0, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,87.7,5.0,5.2,487.8,34,762057,670,30,1
CUST-1666,1793.65,21753.04,200.0,67459.06,0.863,2254.5,24799.53,11.0,2,14,0.125,68.4,Engaged,"{'transactionFrequency': 13.8, 'digitalUsage': 19.3, 'productUsage': 16.0, 'recency': 19.3, 'servicePenalty': 0.0}",4,True,True,False,True,0,0,0,0.0,77.3,5.5,2.2,518.7,52,371911,786,21,0
CUST-1667,12100.19,115478.08,12100.19,218102.41,0.447,2414.15,62767.97,26.0,1,18,-0.225,70.1,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 17.5, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,False,True,False,False,0,0,0,0.0,69.9,6.2,1.5,542.3,37,680680,704,37,0
CUST-1668,436239.37,509248.92,436239.37,585935.4,0.07,2451.33,55563.38,22.67,3,13,-0.231,79.1,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 19.1, 'productUsage': 16.0, 'recency': 19.0, 'servicePenalty': 0.0}",4,True,True,False,True,0,0,0,0.0,76.5,6.7,1.2,502.3,31,412619,692,140,0
CUST-1669,3486.05,5082.36,200.0,37704.72,1.531,2485.14,50116.98,20.17,3,12,-0.108,75.5,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 23.6, 'productUsage': 8.0, 'recency': 19.0, 'servicePenalty': 0.0}",2,False,False,True,False,0,0,0,0.0,94.2,10.0,2.8,518.9,36,427624,677,17,0
CUST-1670,6206.35,5377.1,200.0,33607.52,1.791,2488.41,30690.37,12.33,1,11,0.111,59.6,At Risk,"{'transactionFrequency': 15.4, 'digitalUsage': 16.6, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,66.2,7.2,1.7,470.6,28,381150,752,62,0
CUST-1671,200.0,39355.0,200.0,77883.49,0.644,2368.35,35130.56,14.83,1,12,-0.064,71.0,Engaged,"{'transactionFrequency': 18.5, 'digitalUsage': 18.8, 'productUsage': 16.0, 'recency': 19.7, 'servicePenalty': 2.0}",4,True,False,True,True,1,1,0,9.0,75.3,3.5,1.3,506.8,21,619498,760,23,0
CUST-1672,200.0,3107.17,200.0,14595.92,1.296,2485.56,31898.03,12.83,11,2,-0.537,53.2,At Risk,"{'transactionFrequency': 16.0, 'digitalUsage': 16.9, 'productUsage': 4.0, 'recency': 16.3, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,67.5,2.8,0.5,750.3,34,648969,675,16,1
CUST-1673,75669.93,136252.64,75066.65,182872.78,0.266,2125.6,36135.17,17.0,1,15,0.122,68.8,Engaged,"{'transactionFrequency': 21.2, 'digitalUsage': 19.9, 'productUsage': 8.0, 'recency': 19.7, 'servicePenalty': 0.0}",2,True,False,False,False,0,0,0,0.0,79.4,7.5,3.5,466.5,22,523063,702,24,0
CUST-1674,106086.39,180148.47,106086.39,260624.41,0.239,2662.19,39489.13,14.83,2,11,-0.216,62.6,Engaged,"{'transactionFrequency': 18.5, 'digitalUsage': 20.8, 'productUsage': 4.0, 'recency': 19.3, 'servicePenalty': 0.0}",1,False,False,False,False,0,0,0,0.0,83.1,5.5,2.5,464.4,50,779964,768,5,0
CUST-1675,200.0,12321.02,200.0,70496.37,1.462,2216.0,45428.07,20.5,1,15,-0.106,80.0,Highly Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 23.4, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,True,False,False,True,0,0,0,0.0,93.5,9.3,4.3,413.2,42,2063651,736,92,0
CUST-1676,200.0,14500.6,200.0,62080.08,1.397,3015.16,32664.2,10.83,7,2,-0.543,59.2,At Risk,"{'transactionFrequency': 13.5, 'digitalUsage': 20.0, 'productUsage': 8.0, 'recency': 17.7, 'servicePenalty': 0.0}",2,False,False,True,False,0,0,0,0.0,80.0,2.5,0.5,461.1,21,325972,632,3,1
CUST-1677,829.35,30479.66,200.0,67917.8,0.766,2820.73,37139.65,13.17,9,6,0.314,56.7,At Risk,"{'transactionFrequency': 16.5, 'digitalUsage': 21.2, 'productUsage': 4.0, 'recency': 17.0, 'servicePenalty': 2.0}",1,False,False,False,False,3,1,0,55.0,84.8,8.3,2.3,502.6,36,1950667,723,53,0
CUST-1678,4795.01,12278.72,2695.92,25352.97,0.695,2607.54,15645.24,6.0,14,1,-0.417,39.8,Dormant,"{'transactionFrequency': 7.5, 'digitalUsage': 16.0, 'productUsage': 8.0, 'recency': 15.3, 'servicePenalty': 7.0}",2,True,False,False,False,1,1,1,0.0,63.9,9.2,0.0,512.2,33,689076,551,3,1
CUST-1679,3689.84,41404.29,200.0,84666.94,0.462,2905.91,28090.51,9.67,3,11,0.143,64.4,Engaged,"{'transactionFrequency': 12.1, 'digitalUsage': 23.3, 'productUsage': 12.0, 'recency': 19.0, 'servicePenalty': 2.0}",3,True,True,False,False,3,1,0,35.0,93.1,7.3,2.5,550.8,42,829541,825,3,0
CUST-1680,200.0,2074.69,200.0,25290.89,2.33,2280.4,48268.44,21.17,3,15,0.345,75.1,Engaged,"{'transactionFrequency': 25.0, 'digitalUsage': 19.1, 'productUsage': 12.0, 'recency': 19.0, 'servicePenalty': 0.0}",3,True,False,True,False,0,0,0,0.0,76.4,4.8,0.3,450.9,55,609041,712,30,0
CUST-1681,16560.85,92008.51,16560.85,141171.65,0.407,2332.92,34993.74,15.0,1,11,0.3,74.0,Engaged,"{'transactionFrequency': 18.8, 'digitalUsage': 15.6, 'productUsage': 20.0, 'recency': 19.7, 'servicePenalty': 0.0}",5,True,True,True,True,0,0,0,0.0,62.2,1.3,0.8,447.2,29,465141,713,121,0
CUST-1682,113359.94,151409.8,113250.84,192866.9,0.135,2424.58,39197.35,16.17,1,13,0.062,71.7,Engaged,"{'transactionFrequency': 20.2, 'digitalUsage': 19.9, 'productUsage': 12.0, 'recency': 19.7, 'servicePenalty': 0.0}",3,True,False,False,True,0,0,0,0.0,79.4,7.7,4.3,399.1,29,543978,728,17,0
